RoundTime,RoundTimeLeft,IsBombPlanted,CTEquipmentValue,TEquipmentValue,CTPlayersAlive,TPlayersAlive,CTPlayersTotHealth,TPlayersTotHealth,CTNumHelmets,TNumHelmets,CTNumArmors,TNumArmors,CTNumDefuseKits,CTNumSmokes,TNumSmokes,CTNumMollies,TNumMollies,CTNumHEGrenades,TNumHEGrenades,CTNumFlashes,TNumFlashes,CTScore,TScore
35,80,0,31450,26200,5,4,466,275,5,3,5,4,4,4,3,4,2,2,2,2,2,8,2
57,58,0,30200,20500,5,5,499,433,5,5,5,5,5,2,1,2,0,1,0,2,4,16,4
67,40,1,3100,26150,2,3,200,300,0,3,0,3,0,0,0,0,0,0,0,0,2,10,11
8,107,0,27000,1500,5,5,500,431,4,0,5,0,2,4,0,4,0,5,0,5,0,5,3
42,73,0,27750,1100,5,3,500,272,5,0,5,0,4,4,0,2,0,2,0,4,0,10,10
17,98,0,4300,4300,4,5,400,436,0,0,3,4,1,1,1,0,0,0,0,0,1,5,11
103,12,0,8750,21100,1,1,49,7,1,1,1,1,0,0,1,0,0,0,0,0,1,2,1
100,15,0,29450,23300,5,4,414,226,0,4,5,4,1,0,0,0,0,0,0,0,0,10,9
0,115,0,2000,25800,5,5,500,500,0,5,0,5,0,1,5,0,5,0,3,1,5,4,4
96,14,1,11100,27550,2,2,159,66,0,2,2,2,0,0,0,0,0,0,0,0,0,10,13
106,9,0,28700,22300,2,2,174,174,2,2,2,2,2,1,0,0,0,0,0,0,0,8,1
21,94,0,4250,4450,4,3,400,263,0,0,2,2,1,1,0,0,0,0,0,0,0,10,6
38,77,0,26650,22200,4,5,353,410,3,5,4,5,3,1,1,2,2,3,0,2,1,3,2
109,6,0,28350,14050,2,1,171,24,2,1,2,1,2,0,0,0,0,0,0,0,0,9,1
10,105,0,22950,26050,5,5,500,335,1,5,5,5,0,3,5,2,4,1,1,3,5,6,2
0,115,0,31650,27650,5,5,500,500,5,5,5,5,5,5,5,5,5,5,2,5,5,17,18
97,18,0,30300,17850,4,3,400,169,4,2,4,3,3,1,0,0,0,0,0,0,0,16,13
16,99,0,25150,25400,5,5,404,459,0,5,5,5,2,4,3,1,4,1,1,3,3,14,13
135,-5,1,30900,26850,1,3,22,269,1,3,1,3,1,0,1,0,1,0,0,0,0,6,1
0,115,0,31200,22900,5,5,500,500,4,5,5,5,5,5,4,5,1,4,2,5,4,8,13
16,99,0,29350,23550,5,5,473,424,3,5,5,5,2,4,3,0,4,2,1,4,3,9,1
108,7,0,28800,25650,5,1,258,22,5,1,5,1,4,0,0,0,0,0,0,0,0,15,15
28,87,0,27700,24200,5,4,427,386,3,4,5,4,2,1,2,3,2,2,0,2,3,5,0
78,37,0,27750,23800,4,3,373,244,2,3,4,3,2,2,0,0,1,1,0,3,2,5,4
52,63,0,12800,27050,2,5,142,446,0,5,2,5,0,0,0,0,1,0,0,0,2,5,7
31,84,0,34000,10450,3,1,116,100,3,1,3,1,3,2,0,2,0,2,0,1,0,12,2
47,68,0,11450,21500,4,4,301,342,3,4,3,4,0,1,1,0,1,0,1,0,3,0,3
77,38,0,30950,26950,3,5,267,304,3,5,3,5,3,1,2,0,3,1,0,2,2,9,15
8,107,0,28300,13000,5,4,411,400,5,2,5,3,4,3,0,5,0,5,0,4,0,6,4
94,4,1,28900,28150,2,2,143,95,0,2,2,2,2,0,0,0,0,0,0,0,0,1,8
43,40,1,29500,26250,2,3,200,225,0,3,2,3,2,0,2,2,1,2,0,2,1,7,15
89,40,1,29950,10200,2,3,152,286,2,1,2,1,2,1,0,0,0,1,0,1,0,7,2
12,103,0,28400,10150,5,5,406,411,5,1,5,4,3,4,1,4,1,3,1,4,2,6,0
0,115,0,30200,23050,5,5,500,500,4,5,5,5,3,5,4,5,2,5,1,5,4,5,2
37,78,0,25350,21200,5,5,445,443,3,5,5,5,1,2,3,3,3,1,1,2,2,12,13
73,42,0,26450,27150,5,2,492,158,4,2,5,2,3,2,1,0,1,1,0,1,1,7,3
104,40,1,21950,26850,2,4,187,359,1,4,2,4,0,1,1,0,0,0,0,0,2,6,7
85,30,0,30650,27150,2,1,200,99,1,1,1,1,2,1,0,0,0,1,0,0,1,19,16
77,38,0,29800,24000,2,4,200,298,2,4,2,4,2,0,1,0,0,0,0,0,1,12,15
33,40,1,4550,4350,5,4,500,400,0,0,3,3,1,1,0,0,0,1,0,2,0,6,10
41,74,0,14000,24400,3,2,299,162,0,2,2,2,0,1,1,0,1,1,1,0,1,3,3
69,46,0,30400,16050,2,4,126,273,1,3,2,4,1,1,0,0,0,0,0,1,2,15,9
90,35,1,27350,27450,2,1,170,38,2,1,2,1,1,1,1,1,0,0,0,0,1,3,6
62,53,0,21800,22900,5,4,378,346,5,4,5,4,2,2,2,1,0,1,0,4,2,3,0
112,3,1,13750,27050,1,4,100,400,1,4,1,4,0,0,0,1,0,0,1,1,1,13,11
40,75,0,33600,28150,4,5,311,405,4,5,4,5,4,1,3,1,1,1,0,2,5,16,17
90,25,0,29200,22200,2,2,131,67,2,2,2,2,0,0,1,0,0,0,1,0,0,5,1
31,84,0,34400,10450,4,5,319,419,4,3,4,4,4,4,1,0,0,1,0,4,0,11,15
120,6,1,30850,21250,1,1,12,66,1,1,1,1,1,0,0,0,0,0,0,0,0,17,16
18,97,0,27250,14200,5,4,451,400,3,4,5,4,2,2,0,2,2,1,0,5,3,15,9
33,82,0,4400,4500,2,1,200,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
20,95,0,2650,25500,4,4,336,376,0,4,1,4,0,0,4,0,4,0,0,0,4,12,13
102,13,0,28950,6350,5,1,400,31,5,0,5,1,3,2,0,1,0,1,0,2,1,11,10
23,92,0,31650,25300,5,5,420,414,5,5,5,5,5,2,2,2,2,1,1,3,4,17,18
55,60,0,29150,28050,5,2,467,128,3,2,5,2,4,2,1,0,1,1,0,2,1,16,10
63,52,0,32600,28350,5,1,335,11,5,1,5,1,4,2,1,1,0,0,0,1,0,15,15
69,6,1,26050,24750,3,1,232,9,1,1,3,1,1,0,0,0,0,0,0,0,0,1,3
0,115,0,5400,27650,5,5,500,500,0,5,2,5,0,4,5,0,5,0,3,0,5,7,7
111,4,0,17900,24900,1,1,100,56,0,1,1,1,0,1,1,0,1,0,0,0,1,3,6
14,101,0,5800,27950,5,5,500,477,0,5,3,5,0,0,3,0,5,0,1,0,4,14,9
81,34,0,8650,20850,4,4,224,275,3,4,3,4,0,0,1,0,2,0,0,0,2,12,5
107,19,1,29350,26250,1,1,44,3,0,1,1,1,1,0,0,0,0,0,0,0,0,14,8
88,4,1,29950,24150,1,3,46,209,1,2,1,3,1,0,2,0,1,0,0,1,1,5,4
81,34,0,4550,4450,2,4,153,387,0,0,0,2,0,0,0,0,0,0,0,0,0,2,14
0,115,0,4350,4650,5,5,500,500,0,0,3,3,1,0,0,0,0,0,0,0,0,0,1
32,83,0,31100,20100,5,3,375,204,4,2,5,3,5,2,2,2,2,2,0,3,0,16,9
99,40,1,29000,29250,2,1,124,1,0,1,2,1,2,1,0,0,0,0,0,1,1,2,10
21,94,0,4400,4800,5,4,500,301,0,0,4,3,1,0,0,0,0,0,0,0,0,1,0
13,102,0,31650,27750,5,5,495,488,5,5,5,5,5,4,3,4,5,3,0,3,5,9,6
49,66,0,23150,28950,3,3,300,300,0,3,3,3,0,0,2,0,2,1,1,1,1,4,6
78,37,0,25100,22700,4,4,287,400,4,4,4,4,2,2,0,0,0,1,0,2,0,3,2
58,40,1,4900,4750,1,2,100,155,0,0,0,1,1,1,0,0,0,0,0,0,0,9,7
43,72,0,4300,5250,4,3,294,200,0,0,3,2,0,1,0,0,0,0,0,0,0,8,8
53,62,0,26500,7000,4,1,373,99,3,0,4,0,0,3,1,3,0,0,0,3,0,14,5
90,25,0,8250,27350,2,5,195,371,0,5,2,5,1,0,2,0,1,0,1,0,4,5,8
18,97,0,9600,20650,5,5,500,410,3,5,5,5,0,3,4,0,4,1,1,0,4,5,12
