RoundTime,RoundTimeLeft,IsBombPlanted,CTEquipmentValue,TEquipmentValue,CTPlayersAlive,TPlayersAlive,CTPlayersTotHealth,TPlayersTotHealth,CTNumHelmets,TNumHelmets,CTNumArmors,TNumArmors,CTNumDefuseKits,CTNumSmokes,TNumSmokes,CTNumMollies,TNumMollies,CTNumHEGrenades,TNumHEGrenades,CTNumFlashes,TNumFlashes,CTScore,TScore
20,95,0,31550,22900,5,5,421,441,5,5,5,5,5,4,0,1,2,1,0,4,2,7,7
22,93,0,32050,8050,5,4,409,312,5,0,5,3,5,3,0,2,0,1,0,5,0,8,13
65,27,1,27500,11250,1,1,45,31,1,1,1,1,1,1,0,0,0,0,0,1,0,12,11
77,38,0,31050,23800,3,2,300,49,3,2,3,2,1,0,0,0,1,1,0,3,2,10,2
77,38,0,22850,28750,4,1,308,6,0,1,4,1,0,1,0,0,0,0,0,0,0,9,13
44,71,0,28700,12250,4,2,360,200,4,1,4,2,4,1,1,0,0,1,0,3,1,14,13
0,115,0,27850,22400,5,5,500,500,5,5,5,5,4,5,5,4,2,4,1,5,3,12,8
82,33,0,31700,24100,5,4,405,388,4,4,5,4,4,1,3,3,1,1,0,2,3,5,6
72,43,0,21150,1200,5,1,349,31,5,0,5,0,0,3,0,0,0,0,0,3,0,2,0
0,115,0,3650,4450,5,5,500,500,0,0,3,3,0,0,2,0,1,1,1,1,1,1,0
20,95,0,6750,26850,5,5,500,452,0,5,1,5,0,0,2,0,5,2,1,1,5,8,13
38,77,0,33600,24200,3,3,212,248,3,3,3,3,3,1,1,1,1,1,1,1,1,8,16
0,115,0,1500,25300,5,5,500,500,0,5,0,5,0,0,5,0,5,0,3,0,5,2,3
34,81,0,28000,23900,5,4,491,342,2,4,5,4,2,2,2,0,3,0,0,2,4,14,6
64,40,1,29450,24500,2,1,114,100,0,1,2,1,1,1,0,1,0,0,1,2,1,3,9
68,47,0,30400,26150,3,5,262,431,2,5,3,5,2,1,2,2,0,0,0,3,3,9,13
59,56,0,9650,20650,5,5,397,487,2,5,4,5,0,0,2,0,0,0,2,1,2,4,15
43,72,0,30600,27550,3,4,300,268,3,4,3,4,3,2,2,1,4,2,1,1,2,15,12
43,72,0,21200,9700,5,3,460,262,5,2,5,2,1,2,1,1,0,1,0,2,0,2,0
64,28,1,16100,20400,3,3,201,279,2,3,3,3,0,0,1,0,0,0,0,0,3,2,16
24,91,0,31650,19950,5,5,500,373,5,5,5,5,5,2,1,3,1,1,0,4,3,16,14
0,115,0,29150,17800,5,5,500,500,3,4,5,4,2,5,4,5,1,4,2,4,3,5,1
111,40,1,18200,26750,3,1,242,25,1,1,2,1,0,1,0,0,0,0,0,0,0,2,4
0,115,0,33000,25100,5,5,500,500,5,5,5,5,4,5,5,5,5,4,1,5,5,10,1
69,46,0,30000,21500,4,4,354,164,4,4,4,4,3,1,1,1,0,0,1,3,2,9,12
98,17,0,29250,10150,4,1,324,21,4,0,4,1,2,0,0,0,0,0,0,1,0,13,12
33,82,0,4400,3500,3,5,225,388,0,0,2,3,1,0,0,0,0,0,0,1,0,0,1
93,23,1,31350,16950,3,1,300,86,3,0,3,1,2,0,0,0,0,0,0,1,0,13,9
83,32,0,30700,22000,4,4,312,346,3,4,4,4,3,1,0,1,1,1,0,3,1,15,9
48,67,0,26350,27050,2,3,173,200,1,3,2,3,1,0,1,0,1,0,0,1,2,7,7
84,31,0,10400,18250,2,3,131,114,2,3,2,3,0,1,1,0,0,0,0,0,1,8,9
0,115,0,25450,27450,5,5,500,500,3,5,5,5,2,4,5,4,5,3,4,4,5,8,4
44,71,0,29600,24100,5,4,393,392,5,4,5,4,5,3,0,0,1,2,0,4,1,7,14
74,41,0,30450,9450,5,3,433,300,5,1,5,2,4,0,0,0,0,1,0,4,0,2,3
81,34,0,27150,26000,4,3,343,164,2,3,4,3,0,0,0,0,0,1,0,2,2,5,10
92,23,0,16000,25000,4,2,236,66,0,2,4,2,0,0,0,0,1,0,0,1,1,8,3
41,74,0,17200,27100,3,1,209,100,1,1,3,1,1,0,0,0,0,0,0,0,1,11,3
114,39,1,32450,20300,2,2,147,154,2,1,2,1,2,0,0,0,0,0,0,1,0,9,6
0,115,0,30300,25000,5,5,500,500,3,5,5,5,3,5,5,4,5,3,0,4,5,9,11
26,89,0,19550,25400,5,5,495,434,0,5,5,5,1,2,0,0,1,1,1,2,3,12,15
63,52,0,26850,12050,4,3,368,200,3,0,4,2,3,1,0,0,0,2,0,2,0,7,8
78,37,0,20450,2000,5,4,444,215,4,0,5,0,1,1,0,0,0,1,0,3,0,2,0
105,10,0,28200,6650,5,4,416,203,5,1,5,2,3,1,0,0,0,0,0,1,0,4,0
0,115,0,13300,21800,5,5,500,500,3,5,5,5,0,4,5,1,5,2,2,2,5,3,15
30,85,0,27250,25500,4,1,260,4,1,1,4,1,1,1,1,1,0,1,0,3,0,5,8
53,62,0,29350,24800,5,3,408,210,5,3,5,3,4,2,1,1,3,0,2,3,2,14,6
61,54,0,29250,21800,5,3,497,210,5,3,5,3,3,3,0,1,1,2,0,3,1,16,12
75,40,0,29400,22600,4,4,309,328,3,4,4,4,3,0,0,0,0,1,1,3,1,13,15
33,82,0,27200,27350,3,5,232,411,2,5,3,5,0,1,3,1,2,1,1,0,5,13,6
71,4,1,4100,4600,1,2,79,186,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,115,0,36300,27250,5,5,500,500,5,5,5,5,5,5,5,5,5,5,1,5,5,20,21
45,70,0,9000,23350,4,3,322,249,2,3,4,3,0,0,1,0,3,0,1,0,2,9,9
27,88,0,24150,1000,5,2,422,120,5,0,5,0,2,4,0,0,0,1,0,4,0,8,10
80,35,0,2450,25000,4,5,330,382,0,5,0,5,0,0,2,0,0,0,0,0,4,3,5
0,115,0,8950,19000,5,5,500,500,1,5,4,5,0,2,5,0,3,2,3,0,4,4,13
73,42,0,26450,24300,5,5,498,394,1,5,5,5,0,0,0,0,0,0,0,3,1,16,11
0,115,0,10450,18450,5,5,500,500,3,5,5,5,0,2,5,0,4,1,3,1,5,9,8
111,40,1,30300,8000,5,2,421,126,4,1,5,1,4,1,0,2,0,1,0,4,0,8,4
15,100,0,32950,24300,5,5,474,409,5,5,5,5,5,3,2,3,4,3,0,4,3,15,14
39,22,1,4250,4500,2,2,189,169,0,0,2,1,0,0,0,0,0,0,0,0,0,8,8
96,19,0,10850,21150,3,3,172,130,0,3,3,3,0,0,0,0,0,0,0,0,1,12,13
85,-5,1,13750,19250,1,2,21,129,0,2,1,2,0,0,0,0,0,0,0,0,2,8,10
113,6,1,5050,23250,2,1,35,46,0,1,0,1,0,0,0,0,0,0,0,0,1,2,5
36,36,1,4200,4400,4,5,400,370,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1
39,76,0,29950,6450,3,4,265,331,3,0,3,1,2,1,0,1,0,0,0,3,0,2,6
0,115,0,31150,25150,5,5,500,500,5,4,5,4,3,5,5,4,2,5,1,5,5,8,3
61,54,0,31050,21600,3,2,203,110,3,2,3,2,2,0,0,1,0,0,0,3,0,8,4
67,22,1,12150,18800,3,2,300,108,0,2,3,2,0,0,0,0,0,0,0,0,1,1,1
84,31,0,19200,28150,4,1,313,12,3,1,4,1,1,0,0,0,0,0,0,2,1,9,6
49,66,0,15150,22700,5,4,419,348,0,4,4,4,0,0,1,0,1,0,0,1,3,14,7
112,7,1,26750,24500,1,1,2,43,1,1,1,1,1,0,0,0,0,0,0,0,0,10,15
50,65,0,31250,26850,4,2,312,200,3,2,4,2,1,3,1,2,2,1,0,3,0,6,6
63,22,1,29350,25900,4,2,400,176,3,2,4,2,4,2,0,1,1,0,1,1,2,7,7
0,115,0,28500,23050,5,5,500,500,2,5,5,5,1,5,5,4,4,5,3,4,5,9,10
89,26,0,30000,24900,1,3,100,300,1,3,1,3,0,1,1,0,0,0,0,1,1,1,5
85,30,0,23400,24000,3,3,194,221,1,3,3,3,0,0,1,0,0,0,1,1,0,2,4
73,42,0,1400,25450,2,5,156,406,0,5,0,5,0,0,0,0,0,0,0,0,2,12,14
73,40,1,33500,28050,1,5,100,473,1,5,1,5,1,0,2,0,1,1,0,1,4,11,4
92,23,0,21100,26450,4,2,287,68,2,2,4,2,1,1,0,1,1,0,0,1,1,6,3
12,103,0,28100,23150,5,5,471,500,2,5,5,5,1,4,4,1,3,1,0,4,5,9,10
43,72,0,31400,27250,4,3,400,294,3,3,4,3,4,0,3,1,2,1,0,3,3,16,16
34,81,0,22600,2100,5,4,500,306,5,0,5,0,1,2,0,0,0,2,0,4,0,3,0
51,64,0,4200,4250,3,2,204,200,0,0,2,2,0,0,0,0,0,1,0,1,0,8,8
82,33,0,30750,23000,2,4,146,302,2,4,2,4,2,0,1,1,3,0,1,2,3,6,1
49,66,0,28750,26850,4,2,310,174,3,2,4,2,2,1,2,1,1,2,0,2,2,7,3
78,37,0,27150,25850,4,4,325,350,4,4,4,4,2,0,2,1,1,0,0,4,2,1,4
49,66,0,25300,2600,5,2,479,117,5,0,5,0,3,1,0,1,0,2,0,3,0,9,9
105,40,1,29050,23700,1,2,100,83,1,2,1,2,1,0,0,0,0,0,0,0,0,9,12
93,27,1,29050,23900,3,2,207,101,3,2,3,2,2,0,0,1,0,1,0,1,1,9,1
0,115,0,26350,27150,5,5,500,500,4,5,5,5,4,5,5,4,5,5,1,5,5,9,14
41,74,0,30950,9700,5,1,500,100,5,0,5,0,4,2,0,1,0,0,0,5,0,14,13
82,33,0,31550,23800,3,2,158,165,3,2,3,2,3,0,1,0,0,0,0,3,2,10,2
112,40,1,23850,23400,4,5,292,336,4,5,4,5,4,0,0,0,0,0,1,2,1,2,1
0,115,0,24250,26900,5,5,500,500,3,5,5,5,2,5,5,3,5,4,2,4,4,12,8
24,91,0,31150,7700,4,3,348,132,4,0,4,3,3,2,0,2,0,4,0,3,0,13,9
46,69,0,4250,4600,2,1,86,87,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
71,44,0,26750,23600,3,2,273,123,2,2,3,2,1,1,1,1,0,2,0,0,0,2,7
0,115,0,23850,1900,5,5,500,500,5,0,5,0,3,5,0,2,0,4,0,4,1,3,1
32,83,0,27500,25100,5,2,365,197,5,2,5,2,3,1,1,0,1,2,0,4,0,4,0
35,80,0,12100,26450,5,5,494,500,0,5,2,5,0,1,1,0,1,0,0,0,5,11,11
98,17,0,18600,12350,2,1,190,1,2,0,2,1,0,1,1,0,0,0,0,1,1,2,0
21,94,0,30700,14400,3,1,288,9,3,1,3,1,3,2,1,1,0,0,1,2,1,7,1
24,91,0,25300,25400,5,5,500,442,2,5,5,5,1,3,1,0,4,0,1,3,5,3,1
13,102,0,24550,27450,5,5,500,500,1,5,5,5,0,4,1,0,3,2,0,3,5,4,7
54,61,0,29750,21100,3,5,231,416,3,5,3,5,2,1,0,1,0,0,1,2,3,15,14
61,54,0,30600,22450,5,4,439,341,4,3,5,4,3,1,1,1,0,2,0,2,1,4,2
80,35,0,27300,24100,2,3,174,216,1,3,2,3,2,0,1,1,1,0,0,2,1,5,6
45,70,0,26800,4450,4,1,270,25,4,0,4,0,2,3,0,2,0,1,0,2,1,13,10
13,102,0,30700,25200,5,5,410,486,4,5,5,5,4,4,4,1,5,1,1,4,4,2,6
44,17,1,4300,4900,1,3,52,252,0,0,1,2,0,0,1,0,0,0,0,0,0,8,8
34,40,1,4500,4450,5,5,500,500,0,0,2,3,1,2,0,0,0,1,0,2,0,6,10
77,38,0,28350,22700,5,4,456,319,3,4,5,4,2,0,1,2,1,3,0,2,0,10,13
119,-4,0,32450,8100,2,1,200,44,2,0,2,1,2,1,0,0,0,0,0,2,0,6,8
58,57,0,30850,23700,3,2,300,164,3,2,3,2,3,1,1,0,1,1,1,2,0,13,12
22,93,0,30650,7950,4,5,319,479,4,2,4,5,3,3,0,0,0,2,0,4,0,9,14
19,96,0,30450,26850,5,5,500,448,3,5,5,5,5,4,3,2,4,1,1,4,4,13,9
