RoundTime,RoundTimeLeft,IsBombPlanted,CTEquipmentValue,TEquipmentValue,CTPlayersAlive,TPlayersAlive,CTPlayersTotHealth,TPlayersTotHealth,CTNumHelmets,TNumHelmets,CTNumArmors,TNumArmors,CTNumDefuseKits,CTNumSmokes,TNumSmokes,CTNumMollies,TNumMollies,CTNumHEGrenades,TNumHEGrenades,CTNumFlashes,TNumFlashes,CTScore,TScore
55,37,1,12650,24450,4,5,347,277,1,5,4,5,0,1,1,0,1,0,0,0,2,6,4
21,94,0,32650,22050,5,4,441,400,5,4,5,4,5,4,2,0,1,2,1,3,1,3,12
98,17,0,25800,26050,4,1,254,22,0,1,4,1,0,0,0,0,0,0,0,0,0,16,11
66,34,1,32450,26150,2,3,109,266,2,3,2,3,2,2,0,0,0,1,0,1,0,3,6
72,43,0,32250,26250,3,4,266,238,2,4,3,4,1,0,0,1,0,2,1,1,1,15,12
112,12,1,4000,3500,2,3,153,53,0,0,2,1,0,0,0,0,0,0,0,0,0,3,13
24,91,0,1000,24850,1,5,35,485,0,5,0,5,0,0,4,0,1,0,1,0,3,3,6
79,20,1,30550,21350,1,2,74,67,1,2,1,2,1,1,0,0,0,0,0,0,0,7,8
18,97,0,11750,19650,5,5,442,456,1,4,4,5,1,1,4,0,1,1,1,1,4,6,11
93,22,0,30950,26650,4,1,319,47,4,1,4,1,4,0,1,0,0,1,0,3,1,11,3
78,37,0,34100,27450,4,4,373,400,4,4,4,4,4,1,0,1,0,2,0,2,2,18,15
132,5,1,27700,25750,1,2,50,58,1,2,1,2,1,0,0,0,0,0,0,0,1,2,6
66,49,0,31650,23200,3,2,240,83,3,2,3,2,3,1,1,1,0,2,1,2,1,12,3
12,103,0,4500,4250,5,5,457,472,0,0,3,4,1,1,1,0,0,2,0,1,1,1,0
52,18,1,4500,3850,3,4,179,307,0,0,2,2,0,0,0,0,0,0,0,0,0,8,8
71,44,0,28050,22600,4,3,400,219,4,3,4,3,2,1,0,0,1,0,0,2,1,10,10
53,62,0,29200,19400,2,2,122,194,2,2,2,2,1,1,1,0,1,0,0,1,0,14,13
57,39,1,4150,4250,2,3,181,300,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
38,77,0,31650,25300,5,5,478,402,5,5,5,5,5,4,4,0,3,1,1,3,4,16,9
0,115,0,32050,9500,5,5,500,500,5,5,5,5,5,5,4,5,1,5,0,5,2,4,2
35,40,1,28400,26150,4,3,295,295,1,3,4,3,2,2,0,0,0,0,0,1,2,3,5
38,77,0,32250,26850,4,5,333,429,4,5,4,5,4,1,3,0,2,0,0,2,4,7,3
17,98,0,30850,27050,5,5,419,392,5,5,5,5,3,4,3,2,4,0,2,4,5,10,12
24,40,1,33550,17500,3,3,300,227,3,2,3,3,3,3,1,2,0,1,0,1,0,8,7
63,52,0,28850,26150,5,5,438,500,3,5,5,5,2,1,0,0,1,0,0,1,2,14,15
22,93,0,27900,11450,4,2,400,122,4,1,4,2,2,4,0,0,0,3,0,1,0,10,11
0,115,0,27850,27450,5,5,500,500,3,5,5,5,2,5,5,4,5,1,0,4,5,2,11
48,67,0,4100,4750,4,3,400,241,0,0,3,2,0,0,0,0,0,0,0,1,0,1,0
92,23,0,29600,26250,3,5,282,404,0,5,3,5,2,0,0,2,2,1,0,3,3,6,6
17,98,0,29650,25200,5,5,500,412,5,5,5,5,1,2,2,3,4,0,0,3,4,3,2
45,70,0,24300,26750,3,4,227,400,1,4,3,4,0,1,0,0,1,0,0,0,0,6,6
17,98,0,4250,4200,5,5,500,500,0,0,5,4,0,0,0,0,0,0,0,0,1,0,1
73,25,1,4250,19700,2,5,197,461,0,5,1,5,0,0,1,0,1,0,0,0,2,0,3
79,35,1,32150,21150,3,3,257,223,3,3,3,3,3,0,0,0,0,0,0,0,0,7,8
